Raman shift [1/cm];SA-thermal-after-120C.sp;SB-thermal-after-120C.SP;SC-thermal-after-120C.sp;SD-thermal-after-120C.sp;SE-thermal-after-120C.sp;SF-thermal-after-120C.sp;SG-thermal-after-120C.sp;SH-thermal-after-120C.sp;SI-thermal-after-120C.sp;
612,000;10,535685;4,3851758;6,2688493;5,0381852;4,6364984;5,7006896;11,202148;2,0118053;2,1074117;
610,000;10,671631;3,9497678;5,4519012;4,5130484;3,9118001;6,0425632;11,146648;1,7619691;1,559811;
608,000;10,794362;3,780202;5,2071565;4,5372873;3,980927;5,5459402;11,282029;1,4567168;1,5682801;
606,000;10,658486;3,4794544;4,9729206;4,9043529;3,8459327;5,8183265;11,377169;1,6192161;1,5865823;
604,000;10,865104;3,4459893;5,1894278;4,4530777;3,8714549;5,9463926;11,351932;1,4617365;1,4091555;
602,000;10,826531;3,9148745;4,6550732;4,8334315;4,0333195;5,5092573;11,365679;1,4984469;1,4671633;
600,000;10,987472;3,7272709;5,2313111;4,8722294;3,8806545;6,0422617;11,481099;1,543605;1,5219665;
598,000;10,90755;3,6390873;5,2720316;4,8084958;4,1934928;5,4944858;11,486035;1,5617434;1,5517829;
596,000;11,020398;3,7809617;4,9474299;4,4500833;3,9030527;5,7046712;11,543105;1,567214;1,6045525;
594,000;11,039404;3,659359;4,9480897;4,816112;4,0210416;6,4253533;11,544919;1,3741521;1,4859871;
592,000;10,945261;3,5189589;4,8769673;4,4022072;3,7774199;5,7948116;11,693376;1,6640178;1,4178194;
590,000;11,167888;3,3849052;4,7925094;5,0702967;3,8242841;5,6044437;11,611048;1,6828657;1,3609616;
588,000;11,103117;3,7866348;5,1300395;4,272979;3,781982;5,6096584;11,610078;2,0024872;1,5444901;
586,000;11,005921;3,6496025;5,0655386;4,34373;3,6915952;5,7527069;11,627305;1,8075677;1,4988371;
584,000;10,935834;3,6627334;4,8997904;3,9613634;3,783059;5,531221;11,419203;1,6483474;1,552078;
582,000;10,910428;3,2460217;4,7936983;4,072472;3,7338119;5,3178266;11,432192;1,2190643;1,4626408;
580,000;10,859799;3,4136222;4,7090245;4,4860084;3,836016;5,3918438;11,346528;1,2240182;1,552519;
578,000;10,854669;3,598806;4,4090342;4,2552286;3,5439377;5,4383418;11,376488;1,6332957;1,5338498;
576,000;11,017874;3,4972377;4,6164294;4,1514157;3,7229153;5,4272605;11,508117;1,2901933;1,4477833;
574,000;11,049687;3,4912966;4,5807003;3,9150459;3,4677917;5,3056993;11,504;1,708821;1,3887732;
572,000;11,084816;3,4130647;4,5449454;4,3027852;3,4462444;5,4961832;11,546769;1,458349;1,44706;
570,000;10,982893;3,5966306;4,8100453;4,1565322;3,4881232;5,8888215;11,546661;1,261669;1,3473486;
568,000;11,000054;3,7970212;5,0444054;3,9501477;3,3747381;5,3009549;11,607698;1,5260315;1,3986244;
566,000;10,883025;3,4497557;5,1897254;4,2323374;3,4023796;5,3928197;11,501669;1,4947559;1,4697298;
564,000;10,77767;3,6463203;5,3279851;3,9139401;3,5492558;5,3620091;11,406934;1,5589538;1,5547393;
562,000;10,768461;3,6246502;4,972775;3,7809089;3,5474537;5,7854826;11,45311;1,4911493;1,4748749;
560,000;10,798264;3,2736225;4,9720821;3,9876405;3,5090879;5,1903904;11,415708;1,4067617;1,4262499;
558,000;10,957208;3,2766909;4,902221;4,0896435;3,3981962;5,2545088;11,316957;1,4590567;1,4409492;
556,000;10,779404;3,3514269;4,8547207;4,0503659;3,4037648;5,2864374;11,317098;1,590723;1,4624734;
554,000;10,651164;3,5038458;4,7235046;4,054773;3,4253694;5,1606045;11,26182;1,3066078;1,4404858;
552,000;10,478224;3,404742;4,785187;3,7892458;3,462257;5,3270253;11,320731;1,6591388;1,4212293;
550,000;10,669819;3,411295;4,630804;3,8566264;3,3645419;5,3266355;11,340895;1,5711357;1,4052733;
548,000;10,612069;3,3262978;4,631214;3,6233912;3,0776601;5,6617311;11,226263;1,2688476;1,3199368;
546,000;10,600254;3,2964444;4,5601351;3,3307489;3,1419821;5,3181697;11,175543;1,2798628;1,2350885;
544,000;10,606414;3,3770871;4,1387209;3,0792938;2,7502018;5,1914443;11,178587;1,3919027;1,2976677;
542,000;10,531163;3,4167405;4,2243515;2,892273;2,5449289;4,8136034;11,142873;1,0123915;1,0813623;
540,000;10,367628;3,3181102;4,0558382;3,020011;2,4814197;4,6026248;10,933368;0,98260379;1,0184684;
538,000;10,258856;3,169737;3,9026521;2,6081821;2,3493177;4,8938051;10,905393;1,1761632;0,87230705;
536,000;10,326883;2,8457996;3,3853284;2,5612019;2,332777;4,7795919;10,891564;1,1728847;0,95340485;
534,000;10,181862;3,0695729;3,3664214;2,6232873;2,214013;4,8020266;10,892059;0,94931275;0,81263598;
532,000;10,209716;3,1489514;3,4649756;2,5794718;2,3180128;4,5401737;10,930891;1,134546;0,89607301;
530,000;10,263204;2,8240885;3,6294339;2,9292758;2,3860035;4,9693744;10,940881;1,0397508;0,82485376;
528,000;10,197039;3,1961657;3,3990971;2,5901554;2,3723142;4,6841844;10,963903;0,76398572;0,89008651;
526,000;10,120375;2,9828684;3,2881476;2,6679176;2,3470493;4,8501406;10,902102;1,1897487;0,85877172;
524,000;10,241938;3,0873666;3,366959;2,8605215;2,1736413;5,0076279;10,913402;1,1572557;0,8818448;
522,000;10,222968;3,2228335;3,6726156;2,874938;2,2562532;4,9750812;10,848175;1,2057023;0,86073482;
520,000;10,343276;3,0777332;3,3532973;3,1628285;2,2914033;4,7247257;10,913082;1,0725811;0,95716322;
518,000;10,488115;3,0241736;3,6171914;2,8709189;2,4597076;4,7880217;11,0464;1,0342282;0,93506908;
516,000;10,513844;3,2033108;3,6671787;2,9595812;2,5462812;5,0337152;11,104014;1,2589755;0,94171975;
514,000;10,494654;3,1405293;3,6799057;3,3666009;2,5753552;5,1120562;11,12468;1,0106928;0,95474117;
512,000;10,405139;3,4418933;3,5890564;3,2246537;2,6821102;4,9911518;11,112094;1,2239527;0,98932599;
510,000;10,564082;3,3486047;3,7837349;3,1040743;2,6476539;5,4522512;11,006177;1,1230727;1,0834555;
508,000;10,548523;3,4489205;3,7347291;3,1509067;2,8055017;5,0387565;11,076206;1,2566103;1,0684872;
506,000;10,283189;3,6192781;3,8191601;3,2057707;2,7132884;5,0126406;11,07347;1,2192887;1,0502079;
504,000;10,348162;3,6835228;3,8275219;3,5103059;2,8606155;5,0797622;11,21015;1,3407872;1,1397909;
502,000;10,695969;3,6172169;4,0092023;3,3259279;2,7590004;5,4990901;11,364259;1,45009;1,2261476;
500,000;10,737076;3,7079168;4,1292614;3,6803925;2,9325514;5,774094;11,445914;1,4094544;1,190072;
498,000;10,803468;3,7532759;4,5278944;3,6925977;3,0347776;5,4087021;11,461733;1,5447641;1,2841201;
496,000;10,799743;3,7969034;4,2772603;3,9512409;3,1640583;5,6230702;11,558475;1,3342799;1,1969693;
494,000;10,815591;3,8898899;4,5250244;3,9884116;3,2335271;5,8214084;11,483366;1,3327285;1,3159404;
492,000;10,917698;3,8309048;4,7977897;4,0063272;3,3621918;5,5663151;11,544591;1,627221;1,3373328;
490,000;11,03195;4,1210256;4,9109116;3,8014426;3,3214042;5,8267259;11,692106;1,7126489;1,4588008;
488,000;11,136916;4,1248039;4,8782562;4,2269733;3,4851537;5,9036799;11,719728;1,7319329;1,4288719;
486,000;11,018189;4,0379414;4,8207749;3,9383565;3,5547324;6,2162153;11,694695;1,850233;1,4746676;
484,000;11,042338;4,1818766;4,9717429;4,1429714;3,5639396;5,8550973;11,799607;1,7652451;1,4560891;
482,000;11,050943;3,8488344;4,8960638;4,0925628;3,6364803;5,7078529;11,807819;1,6285793;1,5245012;
480,000;11,329714;4,0848037;5,1736901;4,2288981;3,8300954;6,0394223;12,0555;1,6938086;1,6074806;
478,000;11,429472;4,2690968;5,1810411;4,5935875;3,9930223;6,0461574;12,099246;2,1770677;1,7698594;
476,000;11,439257;4,2829939;5,4999149;4,8673747;3,8312402;6,5959463;12,184146;1,9851169;1,6435335;
474,000;11,600651;3,9579992;5,5446045;4,6989194;3,9074585;6,2138486;12,223301;1,6790137;1,7371751;
472,000;11,640822;4,3083651;5,5304539;4,5108541;4,0222225;6,2630909;12,209694;1,9757535;1,6841814;
470,000;11,684945;4,2686874;5,513019;4,8484751;3,9849895;6,1085864;12,21059;2,0663377;1,7314375;
468,000;11,637393;4,3565832;5,5644854;4,9455524;4,1590997;5,9906876;12,37341;1,9450197;1,8554723;
466,000;11,741556;4,4691365;5,30562;4,6816316;4,0160954;6,1567757;12,400089;1,711356;1,8717091;
464,000;11,766621;4,4712153;5,5113003;4,4339238;3,940308;6,2949998;12,428581;1,9319932;1,8052372;
462,000;11,780158;4,177131;5,4576215;4,2950167;3,8430229;6,1125333;12,477373;2,0121392;1,7957637;
460,000;11,799946;4,2048966;5,3307693;4,4761054;3,856089;6,5050271;12,483891;1,8436215;1,7730746;
458,000;11,821111;4,3187101;5,3389565;4,5601836;3,9900795;6,1943696;12,535905;1,8376597;1,6337375;
456,000;11,88254;4,5494517;5,5868668;4,6400439;3,9485115;6,2643367;12,625869;1,9915334;1,722973;
454,000;11,927181;4,2566004;5,4044756;4,5779093;3,8772245;6,3109275;12,593503;1,7444222;1,7403458;
452,000;11,869729;4,2682846;5,1951916;4,4992792;3,9290047;6,4854313;12,573017;2,0649345;1,7502967;
450,000;11,800108;4,3476028;5,5041306;4,6086277;4,0011184;6,2074108;12,558627;1,8173039;1,6475758;
448,000;12,055095;4,4492661;5,6521312;4,3509855;3,8043324;6,546401;12,614072;1,9538419;1,7085149;
446,000;11,816569;4,2348482;5,2815484;4,3706086;3,9651582;6,4793276;12,67638;1,9373997;1,6824062;
444,000;11,788217;4,2176409;5,4616294;4,6266713;4,035111;6,3188342;12,698136;1,7944717;1,8659404;
442,000;11,950543;4,3625547;5,5143396;4,5395799;3,9646581;6,8062232;12,587143;2,0404083;1,7939372;
440,000;11,852338;4,4250467;5,484945;4,718433;4,057165;6,2563849;12,572752;2,0541474;1,8655141;
438,000;11,777531;4,5771714;5,5445714;4,6711316;4,1310552;6,2964272;12,663595;2,0490073;1,8310298;
436,000;11,95505;4,635072;5,7253663;4,8306598;4,1779575;5,9879183;12,587251;2,0793476;1,8067022;
434,000;11,90651;4,4539385;5,6548874;4,7453618;4,1710458;6,376776;12,725638;2,1253758;1,8651578;
432,000;11,924813;4,4303531;5,6806653;4,6210102;4,112298;6,4864417;12,715273;1,9480024;1,9162512;
430,000;11,784843;4,4015406;5,3986114;4,5769964;3,9866072;6,3578697;12,61732;1,964014;1,9706121;
428,000;11,768031;4,4258941;5,5544518;4,3754553;4,0764014;6,3055815;12,625267;2,0010066;1,8162453;
426,000;11,925168;4,1561297;5,3429974;4,5473471;3,8247848;6,1272732;12,635552;1,8110509;1,8140647;
424,000;11,95705;4,1694299;5,4367225;4,5967757;3,6975073;6,3615037;12,618549;1,6138275;1,7203184;
422,000;11,932341;4,2849787;5,354221;4,168927;3,9530017;6,1898549;12,469539;1,788167;1,7720608;
420,000;11,812218;4,0433011;5,9247605;4,6515709;3,9953857;6,1796807;12,452818;1,8659275;1,7650045;
418,000;11,729749;4,3678799;5,7772032;4,8239139;3,9825121;6,0265132;12,469246;2,2128371;1,7933076;
416,000;11,693785;4,3799663;5,8631731;5,0775534;4,1948995;6,273206;12,453488;1,9291449;1,822721;
414,000;11,710713;4,2202422;5,8621614;4,8991739;4,3399777;6,0399246;12,477133;2,1855398;1,891898;
412,000;11,596946;4,2671011;6,0952327;4,9121086;4,1116953;5,9919849;12,413821;1,9429459;1,7658037;
410,000;11,616653;4,3549656;5,9397064;4,9161543;4,1267727;6,2477336;12,281287;1,8091007;1,8517402;
408,000;11,613518;4,3789275;5,8639403;4,9224189;4,1441885;6,0439501;12,344029;2,2255867;1,8763751;
406,000;11,824524;4,1648976;6,0733936;5,072238;4,3201442;6,2370174;12,507424;1,9363766;1,8967627;
404,000;11,875291;4,3615057;6,1170386;5,055698;4,4694062;6,4508213;12,468526;2,1483061;1,9899692;
402,000;11,814342;4,6263731;6,4917583;5,4933426;4,7039794;6,0973213;12,403151;2,0752929;1,9839274;
400,000;11,737979;4,5672423;6,701099;5,6394792;4,8005964;6,7231359;12,510604;2,2090352;2,1574434;
398,000;11,8308;4,9257224;7,1790164;6,1391423;5,352058;6,621252;12,606536;2,2891258;2,3036075;
396,000;11,845916;4,9812294;7,5940556;6,6157911;5,5699968;6,7274984;12,616003;2,3787862;2,4922348;
394,000;12,057176;5,1731007;7,6113386;6,9631796;5,9442118;7,1400257;12,739307;2,5627115;2,6679103;
392,000;12,258258;5,3478736;7,7384551;7,2361954;6,1961097;7,1537747;12,837299;2,6891216;2,6416469;
390,000;12,352648;5,2123563;7,8153711;7,3381133;6,1883358;7,0878819;12,858055;2,521684;2,7184448;
388,000;12,247071;5,0679615;7,5288362;6,9903683;5,8370919;6,8568632;12,905886;2,2639703;2,5680331;
386,000;12,289593;4,9372953;6,8468686;6,332846;5,298666;6,8227632;12,98383;2,5652259;2,4218876;
384,000;12,302969;4,7882481;6,5599958;5,8271989;5,1545121;6,8449396;13,125859;2,2006251;2,2294022;
382,000;12,517628;4,7443985;6,4986402;5,9764632;4,9811088;6,9837223;13,165152;2,2861334;2,1924274;
380,000;12,573778;4,6847386;6,075387;5,7102935;4,7409477;6,7349328;13,321642;2,3683342;2,1640461;
378,000;12,758768;4,5922189;5,9783836;5,5485116;4,8084528;6,9131717;13,382826;2,2546136;2,111262;
376,000;12,606417;4,8970934;5,9876498;5,6960708;4,7669035;6,7031882;13,452981;2,035069;2,0231522;
374,000;12,87902;4,7648795;6,4118962;5,592345;4,8689832;6,8952686;13,567638;2,2904461;2,0561682;
372,000;13,074666;4,7658737;6,5074752;5,8218383;4,8969497;6,8515728;13,85421;2,2838226;2,2699693;
370,000;13,151292;4,9345972;6,5824378;5,9285134;4,8977258;7,1179818;13,98237;2,4322942;2,1336452;
368,000;13,238378;5,128679;6,6315127;5,7039155;5,094111;7,1321328;14,013299;2,2228637;2,2434112;
366,000;13,422792;4,7578828;6,714983;5,971455;5,0534669;6,9828362;14,184314;2,1959937;2,2393665;
364,000;13,577269;5,0068201;6,6900382;5,8697902;5,0574198;6,8399351;14,409696;2,5476352;2,3869027;
362,000;13,830141;5,0515756;6,9182261;5,9717431;5,2465769;7,2483424;14,549129;2,3340137;2,3665449;
360,000;13,899357;5,3075498;7,2791259;6,3733669;5,0968006;7,3392475;14,831022;2,7103442;2,3138463;
358,000;14,161462;5,2574499;7,2185835;6,4813128;5,4292385;7,7158365;14,893431;2,5796555;2,3526376;
356,000;14,240788;5,2813582;7,341575;6,5412907;5,6745695;7,2739749;15,083924;2,8386234;2,4565194;
354,000;14,587208;5,4193326;7,6131192;6,2240467;5,7619307;7,7503152;15,251695;2,5975591;2,6295643;
352,000;14,713701;5,5035825;7,4833572;6,6097645;5,8628538;8,0866203;15,486724;2,9375547;2,7253746;
350,000;14,675128;5,6135997;7,9813767;6,8059339;6,0180397;8,0929627;15,640078;2,6910181;2,8654727;
348,000;14,936922;5,7479077;8,0547215;6,8766613;6,0440802;8,0937958;15,749761;2,8554158;2,7648369;
346,000;15,014485;5,9444358;7,7791261;7,2169774;6,1802613;8,3990227;15,902683;2,7873026;3,0122816;
344,000;15,449597;6,1048079;8,3596949;7,3719725;6,2920017;8,9088691;16,065764;2,935899;2,8529548;
342,000;15,49579;5,9716948;8,5415409;7,3135802;6,4592668;8,9757851;16,236656;3,1870573;3,1410314;
340,000;15,600397;6,0273147;8,3887524;7,7542911;6,7067174;8,4714149;16,522171;3,1366181;2,9770361;
338,000;15,741724;6,298513;8,723474;7,7359187;6,7848353;9,3666129;16,621567;3,1427962;3,0856748;
336,000;15,819836;6,4148217;8,7502636;7,679883;6,8418891;9,0011098;16,706063;3,3667845;3,2193713;
334,000;15,948082;6,4245933;9,0471972;7,7615514;6,7359319;9,1772776;16,961262;3,3029749;3,2595883;
332,000;16,207016;6,3273144;8,8180424;8,1658544;6,7084539;9,1451426;17,144706;3,2997859;3,251669;
330,000;16,372421;6,4143606;8,7411424;8,3108388;6,786087;9,1335016;17,217599;3,6155453;3,155279;
328,000;16,546448;6,2319293;8,8117272;8,1202359;6,6652774;9,577083;17,466273;3,1592557;3,2207105;
326,000;16,650637;6,5490179;9,2593285;7,8271738;6,8253588;9,5984819;17,612742;3,5009451;3,3049604;
324,000;16,757805;6,2754163;9,2418373;8,1544642;6,7024332;9,5241745;17,779687;3,3468168;3,2754216;
322,000;17,008302;6,4548861;9,4292017;7,8979746;6,8965085;9,4329139;17,929248;3,3472802;3,2547609;
320,000;17,222155;6,7073606;9,6272309;8,1483936;6,8623786;9,707612;18,070509;3,4130039;3,242705;
318,000;17,276852;6,9090197;9,5740237;7,73673;6,8756373;9,3645917;18,192686;3,4562237;3,2159811;
316,000;17,456612;6,6904468;8,9720725;8,3389715;7,0695227;9,2598145;18,347392;3,6838488;3,3330777;
314,000;17,520114;6,6937518;9,4625249;8,0713684;7,0642378;10,595265;18,609701;3,7294246;3,2540407;
312,000;17,723397;6,7559593;9,2224785;7,9243552;6,941923;10,209711;18,630404;3,2193964;3,2366498;
310,000;17,803432;6,734098;9,0875259;7,8674355;7,1541574;9,821968;18,725992;3,5940065;3,447919;
308,000;17,902373;6,9179573;9,6142311;7,9839376;7,2323178;9,62112;18,964833;3,6501984;3,2375179;
306,000;18,082679;6,8900226;9,3089566;8,2454883;7,0816649;10,046993;19,119304;3,6174012;3,2993137;
304,000;18,15155;7,0265411;9,508467;8,2088584;6,9832249;10,232586;19,281955;3,5778604;3,4243219;
302,000;18,225366;7,0947412;9,8222065;8,4857816;7,089262;10,714541;19,416253;3,8432007;3,5737085;
300,000;18,392452;7,2277486;10,13341;8,3816819;7,2636046;10,158167;19,634326;3,7182866;3,5539933;
298,000;18,602159;7,4711905;10,10535;8,8482643;7,5058917;10,538369;19,714415;3,8413691;3,6768484;
296,000;18,776117;7,4929561;10,209557;9,1239855;7,6402112;10,444228;19,889955;3,5259582;3,6023606;
294,000;19,211852;7,6418866;10,417485;8,7142632;7,8340118;11,115884;20,057655;3,9276256;3,6717135;
292,000;19,176307;7,5571122;10,91427;9,4672562;7,9373571;10,987937;20,229131;3,8772056;3,8162696;
290,000;19,351675;7,7634113;11,053472;9,2412953;8,1752983;11,52623;20,441241;4,0732652;3,8759561;
288,000;19,60177;8,0003849;11,272446;9,6334798;8,3811573;11,366351;20,55929;3,9654928;4,0613016;
286,000;19,78422;8,1135485;11,5832;9,6355088;8,5072734;11,234586;20,687007;3,6909451;4,0014281;
284,000;19,791944;8,1180584;11,687545;9,8672801;8,9556842;11,556036;21,008226;4,4100733;4,376315;
282,000;19,998376;7,9681427;12,267391;10,296377;8,9873082;10,90762;21,118549;4,434097;4,3335907;
280,000;20,375147;8,1830085;12,71059;10,422309;9,1312509;12,345818;21,163468;4,5002081;4,2671262;
278,000;20,365253;8,7378086;12,629677;10,655848;9,2757668;11,982105;21,287413;4,5712881;4,5560344;
276,000;20,227609;8,724004;12,634951;10,974579;9,3959462;12,080257;21,365234;4,4527416;4,7275222;
274,000;20,326958;9,1651622;12,777513;11,445208;10,024899;11,984706;21,47396;4,4714902;4,8067996;
272,000;20,456246;9,1365668;13,231552;11,355433;9,8406041;12,354677;21,489563;4,8927147;4,8854711;
270,000;20,719897;8,8734654;14,148294;11,516597;9,897941;12,164482;21,624345;4,5176238;4,8612619;
268,000;20,910244;9,0341114;14,362127;11,695339;10,303498;12,448959;21,797828;4,7947573;5,0403783;
266,000;20,810139;8,7862539;13,969338;11,635524;10,699809;12,754441;21,744592;4,5466481;4,9021835;
264,000;20,777831;9,0152666;14,457739;12,308196;10,659957;12,573834;21,826196;4,9637746;5,233331;
262,000;20,810393;9,4878322;15,000979;12,562896;10,823299;12,992364;21,63155;5,0847151;5,2633922;
260,000;20,571959;9,2389058;14,646077;12,476661;10,995281;12,816237;21,59505;5,1515404;5,2624764;
258,000;20,393788;9,0559815;14,508087;12,938622;11,03497;12,757989;21,45653;5,0388014;5,4744473;
256,000;20,525808;9,1740368;14,940084;12,884439;11,160718;12,675986;21,293467;5,2170786;5,4652703;
254,000;20,433125;9,5164571;15,760873;13,408428;11,376203;12,706723;21,236442;5,2456217;5,5380388;
252,000;20,165018;9,3748313;15,693159;13,516245;11,928422;13,057007;20,982597;5,2120727;5,7268808;
250,000;20,189195;9,7983512;16,460645;13,732751;12,332446;13,132409;20,930732;5,6496414;5,8095072;
248,000;19,90683;10,106761;16,703146;14,204619;12,830065;12,40264;20,714265;5,712092;6,1411068;
246,000;19,566138;9,9216649;17,097667;14,357692;13,023127;12,921604;20,400246;5,3225745;6,2174641;
244,000;19,325414;10,092721;17,912815;14,292977;13,413648;12,823195;20,239365;5,4341774;6,5445113;
242,000;19,250285;10,072801;18,729873;14,561881;13,473176;12,9858;20,056657;5,6476686;6,7507547;
240,000;18,854517;10,040787;19,510597;15,036302;13,994505;12,713925;19,587469;5,877249;6,9265342;
238,000;18,321614;9,736353;19,655511;15,195874;14,058443;12,888479;19,252588;5,779563;6,9384956;
236,000;18,205331;10,056766;19,659545;15,216587;14,196688;13,106694;18,921028;5,9889805;6,9947511;
234,000;17,878936;10,010602;19,656898;15,388548;13,970879;12,812456;18,586487;5,7044665;7,1294317;
232,000;17,654951;9,7817881;19,787347;15,087854;14,107673;12,51992;18,26125;5,4872106;7,1346799;
230,000;17,337386;9,6112006;19,957077;14,863815;14,295341;13,06473;17,923502;5,8047938;7,1876602;
228,000;17,056863;9,5394634;20,742152;15,05238;13,956187;12,470271;17,597347;5,8245165;7,0343672;
226,000;16,781032;9,4657035;20,135784;14,287131;14,243746;12,282185;17,367252;5,5874725;6,8834849;
224,000;16,466822;9,4449837;19,382382;14,113958;13,903495;12,237507;16,938502;5,4035684;6,7936166;
222,000;16,040337;8,8875353;19,219815;14,190735;13,443365;12,222346;16,692424;5,1842372;6,7523515;
220,000;15,457235;8,7965054;19,216274;14,119135;13,07139;12,070228;16,206974;5,1640619;6,6126239;
218,000;15,394427;8,6277834;18,634474;14,255661;12,941592;11,313718;15,869013;5,0586195;6,3801245;
216,000;14,995104;8,7471428;18,709014;13,236756;12,765012;11,056969;15,600866;4,8415232;6,4186935;
214,000;14,778665;8,4316703;18,322718;13,0654;12,700778;10,612633;15,200427;4,8654552;6,1366698;
212,000;14,451488;8,5783774;17,651703;13,161019;12,360844;10,735754;14,939637;4,6583485;6,0122322;
210,000;14,14586;8,223548;17,76616;13,035205;11,963015;10,331053;14,607836;4,3874204;5,8357071;
208,000;13,817932;7,837257;16,780895;12,578196;11,78415;9,9180356;14,323686;4,3026683;5,8290291;
206,000;13,55694;7,6069605;16,656327;12,962781;11,635956;9,8818644;14,19958;4,2663542;5,7200642;
204,000;13,366971;7,7651431;16,056204;12,402905;11,518856;9,7091299;13,813231;4,1142089;5,6661346;
202,000;13,250818;7,3860642;15,996346;12,146804;11,262361;9,9672634;13,583523;4,3675064;5,3966396;
200,000;12,924137;7,5042338;16,012021;11,775327;11,073483;9,5443164;13,307828;4,2435315;5,3082706;
